,drug,HC03_VC03,HC03_VC04,HC03_VC06,HC03_VC07,HC03_VC08,HC03_VC09,HC03_VC10,HC03_VC11,HC03_VC12,HC03_VC13,HC03_VC14,HC03_VC15,HC03_VC17,HC03_VC18
380,low,HC03_VC03_1,HC03_VC04_4,HC03_VC06_2,HC03_VC07_4,HC03_VC08_3,HC03_VC09_2,HC03_VC10_2,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC15_4,HC03_VC17_2,HC03_VC18_4
381,low,HC03_VC03_2,HC03_VC04_3,HC03_VC06_2,HC03_VC07_4,HC03_VC08_3,HC03_VC09_1,HC03_VC10_1,HC03_VC11_1,HC03_VC12_1,HC03_VC13_2,HC03_VC14_2,HC03_VC15_2,HC03_VC17_2,HC03_VC18_2
382,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_4,HC03_VC15_4,HC03_VC17_2,HC03_VC18_3
383,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
384,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
385,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_3,HC03_VC10_4,HC03_VC11_3,HC03_VC12_2,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_3,HC03_VC18_1
386,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_3,HC03_VC10_4,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_3,HC03_VC15_2,HC03_VC17_3,HC03_VC18_1
387,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
388,low,HC03_VC03_1,HC03_VC04_3,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_3,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_2,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
389,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_3,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_3,HC03_VC15_3,HC03_VC17_3,HC03_VC18_2
390,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_3,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_2,HC03_VC18_3
391,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
392,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_3,HC03_VC10_2,HC03_VC11_3,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_2,HC03_VC18_3
393,low,HC03_VC03_2,HC03_VC04_3,HC03_VC06_2,HC03_VC07_3,HC03_VC08_3,HC03_VC09_2,HC03_VC10_1,HC03_VC11_3,HC03_VC12_2,HC03_VC13_2,HC03_VC14_2,HC03_VC15_2,HC03_VC17_3,HC03_VC18_1
394,low,HC03_VC03_3,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_3,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_2
395,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_3,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_3,HC03_VC17_2,HC03_VC18_3
396,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_4,HC03_VC07_1,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_4,HC03_VC18_1
397,low,HC03_VC03_3,HC03_VC04_2,HC03_VC06_1,HC03_VC07_2,HC03_VC08_2,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_1,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_1,HC03_VC18_3
398,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_4,HC03_VC10_1,HC03_VC11_2,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
399,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_3,HC03_VC18_3
400,low,HC03_VC03_2,HC03_VC04_3,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_2,HC03_VC10_2,HC03_VC11_3,HC03_VC12_3,HC03_VC13_2,HC03_VC14_2,HC03_VC15_2,HC03_VC17_3,HC03_VC18_2
401,low,HC03_VC03_3,HC03_VC04_2,HC03_VC06_2,HC03_VC07_1,HC03_VC08_2,HC03_VC09_2,HC03_VC10_1,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_3,HC03_VC18_2
402,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_3,HC03_VC07_3,HC03_VC08_4,HC03_VC09_1,HC03_VC10_1,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC15_1,HC03_VC17_3,HC03_VC18_1
403,low,HC03_VC03_2,HC03_VC04_4,HC03_VC06_3,HC03_VC07_3,HC03_VC08_3,HC03_VC09_3,HC03_VC10_3,HC03_VC11_3,HC03_VC12_3,HC03_VC13_1,HC03_VC14_2,HC03_VC15_2,HC03_VC17_4,HC03_VC18_3
404,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_4,HC03_VC10_4,HC03_VC11_2,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_3,HC03_VC18_2
405,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_2,HC03_VC10_2,HC03_VC11_2,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_3,HC03_VC18_1
406,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_1,HC03_VC11_3,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
407,low,HC03_VC03_3,HC03_VC04_2,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_3,HC03_VC10_2,HC03_VC11_3,HC03_VC12_2,HC03_VC13_3,HC03_VC14_3,HC03_VC15_2,HC03_VC17_2,HC03_VC18_3
408,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_1,HC03_VC11_3,HC03_VC12_2,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
409,low,HC03_VC03_1,HC03_VC04_4,HC03_VC06_3,HC03_VC07_3,HC03_VC08_4,HC03_VC09_1,HC03_VC10_2,HC03_VC11_3,HC03_VC12_2,HC03_VC13_1,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
410,low,HC03_VC03_1,HC03_VC04_2,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_2,HC03_VC18_3
411,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_3,HC03_VC17_3,HC03_VC18_2
412,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_3,HC03_VC10_1,HC03_VC11_4,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_2,HC03_VC18_2
413,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_1,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_3,HC03_VC17_2,HC03_VC18_4
414,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_3,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
415,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_2,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_1,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_2,HC03_VC17_1,HC03_VC18_3
416,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_3,HC03_VC12_4,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
417,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_3,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
418,low,HC03_VC03_1,HC03_VC04_3,HC03_VC06_2,HC03_VC07_4,HC03_VC08_3,HC03_VC09_2,HC03_VC10_2,HC03_VC11_1,HC03_VC12_1,HC03_VC13_2,HC03_VC14_2,HC03_VC15_2,HC03_VC17_2,HC03_VC18_2
419,low,HC03_VC03_1,HC03_VC04_4,HC03_VC06_3,HC03_VC07_2,HC03_VC08_2,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_2,HC03_VC15_3,HC03_VC17_4,HC03_VC18_3
420,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_4,HC03_VC07_2,HC03_VC08_4,HC03_VC09_1,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_3,HC03_VC15_4,HC03_VC17_4,HC03_VC18_1
421,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_2,HC03_VC07_3,HC03_VC08_3,HC03_VC09_1,HC03_VC10_2,HC03_VC11_2,HC03_VC12_1,HC03_VC13_3,HC03_VC14_3,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
422,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC15_3,HC03_VC17_4,HC03_VC18_2
423,low,HC03_VC03_1,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_3
424,low,HC03_VC03_2,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_3,HC03_VC17_1,HC03_VC18_3
425,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_1,HC03_VC10_1,HC03_VC11_3,HC03_VC12_4,HC03_VC13_2,HC03_VC14_2,HC03_VC15_3,HC03_VC17_4,HC03_VC18_1
426,low,HC03_VC03_2,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_3,HC03_VC10_2,HC03_VC11_4,HC03_VC12_3,HC03_VC13_1,HC03_VC14_2,HC03_VC15_4,HC03_VC17_4,HC03_VC18_4
427,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_1,HC03_VC10_2,HC03_VC11_3,HC03_VC12_3,HC03_VC13_2,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
428,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_2,HC03_VC10_2,HC03_VC11_4,HC03_VC12_3,HC03_VC13_2,HC03_VC14_3,HC03_VC15_2,HC03_VC17_2,HC03_VC18_3
429,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_3,HC03_VC07_2,HC03_VC08_3,HC03_VC09_1,HC03_VC10_1,HC03_VC11_3,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC15_2,HC03_VC17_3,HC03_VC18_1
430,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_4,HC03_VC10_3,HC03_VC11_3,HC03_VC12_4,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_3,HC03_VC18_2
431,low,HC03_VC03_1,HC03_VC04_2,HC03_VC06_1,HC03_VC07_3,HC03_VC08_2,HC03_VC09_2,HC03_VC10_2,HC03_VC11_1,HC03_VC12_1,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_1,HC03_VC18_3
432,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_3,HC03_VC07_4,HC03_VC08_4,HC03_VC09_2,HC03_VC10_4,HC03_VC11_1,HC03_VC12_1,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_3
433,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_3,HC03_VC07_2,HC03_VC08_2,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_2,HC03_VC14_2,HC03_VC15_1,HC03_VC17_3,HC03_VC18_1
434,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_3,HC03_VC07_1,HC03_VC08_2,HC03_VC09_4,HC03_VC10_4,HC03_VC11_3,HC03_VC12_3,HC03_VC13_4,HC03_VC14_3,HC03_VC15_2,HC03_VC17_2,HC03_VC18_2
435,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_3,HC03_VC07_2,HC03_VC08_3,HC03_VC09_3,HC03_VC10_2,HC03_VC11_3,HC03_VC12_2,HC03_VC13_3,HC03_VC14_4,HC03_VC15_3,HC03_VC17_3,HC03_VC18_2
436,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_3,HC03_VC07_2,HC03_VC08_2,HC03_VC09_3,HC03_VC10_3,HC03_VC11_2,HC03_VC12_3,HC03_VC13_3,HC03_VC14_3,HC03_VC15_2,HC03_VC17_2,HC03_VC18_1
437,low,HC03_VC03_2,HC03_VC04_3,HC03_VC06_2,HC03_VC07_2,HC03_VC08_1,HC03_VC09_3,HC03_VC10_1,HC03_VC11_4,HC03_VC12_3,HC03_VC13_2,HC03_VC14_3,HC03_VC15_2,HC03_VC17_2,HC03_VC18_3
438,low,HC03_VC03_1,HC03_VC04_3,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_3,HC03_VC10_3,HC03_VC11_3,HC03_VC12_3,HC03_VC13_2,HC03_VC14_2,HC03_VC15_3,HC03_VC17_2,HC03_VC18_3
439,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_1,HC03_VC10_2,HC03_VC11_2,HC03_VC12_1,HC03_VC13_2,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
440,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_4,HC03_VC07_1,HC03_VC08_4,HC03_VC09_3,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
441,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_2,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
442,low,HC03_VC03_3,HC03_VC04_3,HC03_VC06_3,HC03_VC07_2,HC03_VC08_3,HC03_VC09_4,HC03_VC10_3,HC03_VC11_3,HC03_VC12_3,HC03_VC13_2,HC03_VC14_1,HC03_VC15_2,HC03_VC17_4,HC03_VC18_1
443,low,HC03_VC03_2,HC03_VC04_2,HC03_VC06_2,HC03_VC07_2,HC03_VC08_2,HC03_VC09_4,HC03_VC10_2,HC03_VC11_3,HC03_VC12_2,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_2,HC03_VC18_3
444,low,HC03_VC03_4,HC03_VC04_1,HC03_VC06_1,HC03_VC07_1,HC03_VC08_1,HC03_VC09_3,HC03_VC10_1,HC03_VC11_4,HC03_VC12_3,HC03_VC13_4,HC03_VC14_4,HC03_VC15_4,HC03_VC17_1,HC03_VC18_4
445,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_3,HC03_VC09_4,HC03_VC10_4,HC03_VC11_2,HC03_VC12_2,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
446,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_3,HC03_VC10_3,HC03_VC11_2,HC03_VC12_1,HC03_VC13_3,HC03_VC14_2,HC03_VC15_1,HC03_VC17_1,HC03_VC18_3
447,low,HC03_VC03_3,HC03_VC04_4,HC03_VC06_2,HC03_VC07_2,HC03_VC08_2,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_3,HC03_VC13_1,HC03_VC14_1,HC03_VC15_2,HC03_VC17_3,HC03_VC18_1
448,low,HC03_VC03_4,HC03_VC04_3,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_1,HC03_VC10_3,HC03_VC11_2,HC03_VC12_4,HC03_VC13_2,HC03_VC14_2,HC03_VC15_1,HC03_VC17_4,HC03_VC18_2
449,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_4,HC03_VC07_2,HC03_VC08_4,HC03_VC09_1,HC03_VC10_2,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_2,HC03_VC15_2,HC03_VC17_4,HC03_VC18_1
450,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_2,HC03_VC10_4,HC03_VC11_1,HC03_VC12_2,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
451,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_4,HC03_VC10_4,HC03_VC11_2,HC03_VC12_3,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
452,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_3,HC03_VC10_4,HC03_VC11_2,HC03_VC12_3,HC03_VC13_1,HC03_VC14_1,HC03_VC15_3,HC03_VC17_4,HC03_VC18_2
453,low,HC03_VC03_3,HC03_VC04_4,HC03_VC06_4,HC03_VC07_4,HC03_VC08_4,HC03_VC09_3,HC03_VC10_3,HC03_VC11_2,HC03_VC12_2,HC03_VC13_1,HC03_VC14_1,HC03_VC15_2,HC03_VC17_4,HC03_VC18_2
454,low,HC03_VC03_3,HC03_VC04_4,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_2,HC03_VC13_1,HC03_VC14_1,HC03_VC15_2,HC03_VC17_4,HC03_VC18_1
455,low,HC03_VC03_3,HC03_VC04_1,HC03_VC06_1,HC03_VC07_2,HC03_VC08_1,HC03_VC09_1,HC03_VC10_2,HC03_VC11_1,HC03_VC12_2,HC03_VC13_4,HC03_VC14_4,HC03_VC15_3,HC03_VC17_1,HC03_VC18_3
456,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_3,HC03_VC08_4,HC03_VC09_4,HC03_VC10_4,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
457,low,HC03_VC03_4,HC03_VC04_4,HC03_VC06_4,HC03_VC07_2,HC03_VC08_3,HC03_VC09_4,HC03_VC10_3,HC03_VC11_4,HC03_VC12_4,HC03_VC13_1,HC03_VC14_1,HC03_VC15_1,HC03_VC17_4,HC03_VC18_1
458,low,HC03_VC03_3,HC03_VC04_2,HC03_VC06_2,HC03_VC07_2,HC03_VC08_2,HC03_VC09_3,HC03_VC10_4,HC03_VC11_2,HC03_VC12_2,HC03_VC13_3,HC03_VC14_2,HC03_VC15_1,HC03_VC17_3,HC03_VC18_2
459,low,HC03_VC03_4,HC03_VC04_2,HC03_VC06_2,HC03_VC07_1,HC03_VC08_2,HC03_VC09_1,HC03_VC10_1,HC03_VC11_4,HC03_VC12_4,HC03_VC13_3,HC03_VC14_3,HC03_VC15_3,HC03_VC17_2,HC03_VC18_2
